Source,Year,Mean,Date,Month,Season,Mean_Normalized
GISTEMP,2006-02,0.73,2006-02-01,2,Winter,0.7029585330112084
gcag,2006-02,0.6456,2006-02-01,2,Winter,0.6695314665927364
GISTEMP,2006-03,0.63,2006-03-01,3,Summer,0.6633530040793696
gcag,2006-03,0.5437,2006-03-01,3,Summer,0.6291734326111926
GISTEMP,2006-04,0.47,2006-04-01,4,Summer,0.5999841577884273
gcag,2006-04,0.4862,2006-04-01,4,Summer,0.6064002534753852
GISTEMP,2006-05,0.48,2006-05-01,5,Summer,0.6039447106816112
gcag,2006-05,0.4718,2006-05-01,5,Summer,0.6006970573092004
GISTEMP,2006-06,0.66,2006-06-01,6,Monsoon,0.6752346627589212
gcag,2006-06,0.5719,2006-06-01,6,Monsoon,0.6403421917699712
GISTEMP,2006-07,0.54,2006-07-01,7,Monsoon,0.6277080280407146
gcag,2006-07,0.4764,2006-07-01,7,Monsoon,0.602518911640065
GISTEMP,2006-08,0.7,2006-08-01,8,Monsoon,0.6910768743316568
gcag,2006-08,0.6334,2006-08-01,8,Monsoon,0.6646995920630521
GISTEMP,2006-09,0.65,2006-09-01,9,Post-Monsoon,0.6712741098657373
gcag,2006-09,0.55,2006-09-01,9,Post-Monsoon,0.6316685809338984
GISTEMP,2006-10,0.7,2006-10-01,10,Post-Monsoon,0.6910768743316568
gcag,2006-10,0.6137,2006-10-01,10,Post-Monsoon,0.6568973028634798
GISTEMP,2006-11,0.74,2006-11-01,11,Post-Monsoon,0.7069190859043923
gcag,2006-11,0.6609,2006-11-01,11,Post-Monsoon,0.6755911125193078
GISTEMP,2006-12,0.79,2006-12-01,12,Winter,0.7267218503703118
gcag,2006-12,0.7173,2006-12-01,12,Winter,0.6979286308368648
GISTEMP,2007-01,1.02,2007-01-01,1,Winter,0.8178145669135412
gcag,2007-01,0.893,2007-01-01,1,Winter,0.7675155451701058
GISTEMP,2007-02,0.7,2007-02-01,2,Winter,0.6910768743316568
gcag,2007-02,0.6397,2007-02-01,2,Winter,0.667194740385758
GISTEMP,2007-03,0.71,2007-03-01,3,Summer,0.6950374272248406
gcag,2007-03,0.5919,2007-03-01,3,Summer,0.6482632975563389
GISTEMP,2007-04,0.76,2007-04-01,4,Summer,0.7148401916907601
gcag,2007-04,0.7261,2007-04-01,4,Summer,0.7014139173828667
GISTEMP,2007-05,0.68,2007-05-01,5,Summer,0.6831557685452889
gcag,2007-05,0.5801,2007-05-01,5,Summer,0.6435898451423819
GISTEMP,2007-06,0.61,2007-06-01,6,Monsoon,0.6554318982930017
gcag,2007-06,0.5007,2007-06-01,6,Monsoon,0.6121430551705018
GISTEMP,2007-07,0.59,2007-07-01,7,Monsoon,0.647510792506634
gcag,2007-07,0.563,2007-07-01,7,Monsoon,0.6368172996950374
GISTEMP,2007-08,0.6,2007-08-01,8,Monsoon,0.6514713453998178
gcag,2007-08,0.5838,2007-08-01,8,Monsoon,0.6450552497128599
GISTEMP,2007-09,0.59,2007-09-01,9,Post-Monsoon,0.647510792506634
gcag,2007-09,0.5083,2007-09-01,9,Post-Monsoon,0.6151530753693216
GISTEMP,2007-10,0.58,2007-10-01,10,Post-Monsoon,0.64355023961345
gcag,2007-10,0.5591,2007-10-01,10,Post-Monsoon,0.6352726840666958
GISTEMP,2007-11,0.59,2007-11-01,11,Post-Monsoon,0.647510792506634
gcag,2007-11,0.5355,2007-11-01,11,Post-Monsoon,0.6259257792387818
GISTEMP,2007-12,0.5,2007-12-01,12,Winter,0.611865816467979
gcag,2007-12,0.419,2007-12-01,12,Winter,0.5797853380331895
GISTEMP,2008-01,0.3,2008-01-01,1,Winter,0.5326547586043012
gcag,2008-01,0.2102,2008-01-01,1,Winter,0.49708899362350983
GISTEMP,2008-02,0.38,2008-02-01,2,Winter,0.5643391817497724
gcag,2008-02,0.2693,2008-02-01,2,Winter,0.5204958612222267
GISTEMP,2008-03,0.75,2008-03-01,3,Summer,0.7108796387975762
gcag,2008-03,0.6137,2008-03-01,3,Summer,0.6568973028634798
GISTEMP,2008-04,0.54,2008-04-01,4,Summer,0.6277080280407146
gcag,2008-04,0.4481,2008-04-01,4,Summer,0.5913105469523545
GISTEMP,2008-05,0.5,2008-05-01,5,Summer,0.611865816467979
gcag,2008-05,0.4325,2008-05-01,5,Summer,0.5851320844389877
GISTEMP,2008-06,0.49,2008-06-01,6,Monsoon,0.6079052635747951
gcag,2008-06,0.384,2008-06-01,6,Monsoon,0.5659234029070459
GISTEMP,2008-07,0.6,2008-07-01,7,Monsoon,0.6514713453998178
gcag,2008-07,0.5341,2008-07-01,7,Monsoon,0.625371301833736
GISTEMP,2008-08,0.46,2008-08-01,8,Monsoon,0.5960236048952434
gcag,2008-08,0.4528,2008-08-01,8,Monsoon,0.5931720068121511
GISTEMP,2008-09,0.61,2008-09-01,9,Post-Monsoon,0.6554318982930017
gcag,2008-09,0.548,2008-09-01,9,Post-Monsoon,0.6308764703552616
GISTEMP,2008-10,0.67,2008-10-01,10,Post-Monsoon,0.6791952156521052
gcag,2008-10,0.591,2008-10-01,10,Post-Monsoon,0.6479068477959523
GISTEMP,2008-11,0.68,2008-11-01,11,Post-Monsoon,0.6831557685452889
gcag,2008-11,0.6322,2008-11-01,11,Post-Monsoon,0.66422432571587
GISTEMP,2008-12,0.54,2008-12-01,12,Winter,0.6277080280407146
gcag,2008-12,0.4721,2008-12-01,12,Winter,0.6008158738959959
GISTEMP,2009-01,0.65,2009-01-01,1,Winter,0.6712741098657373
gcag,2009-01,0.5903,2009-01-01,1,Winter,0.6476296090934295
GISTEMP,2009-02,0.52,2009-02-01,2,Winter,0.6197869222543467
gcag,2009-02,0.4713,2009-02-01,2,Winter,0.6004990296645413
GISTEMP,2009-03,0.53,2009-03-01,3,Summer,0.6237474751475307
gcag,2009-03,0.4468,2009-03-01,3,Summer,0.5907956750762406
GISTEMP,2009-04,0.61,2009-04-01,4,Summer,0.6554318982930017
gcag,2009-04,0.5281,2009-04-01,4,Summer,0.6229949700978257
GISTEMP,2009-05,0.65,2009-05-01,5,Summer,0.6712741098657373
gcag,2009-05,0.5503,2009-05-01,5,Summer,0.6317873975206939
GISTEMP,2009-06,0.64,2009-06-01,6,Monsoon,0.6673135569725533
gcag,2009-06,0.6235,2009-06-01,6,Monsoon,0.6607786446988001
GISTEMP,2009-07,0.74,2009-07-01,7,Monsoon,0.7069190859043923
gcag,2009-07,0.6807,2009-07-01,7,Monsoon,0.6834330072478119
GISTEMP,2009-08,0.69,2009-08-01,8,Monsoon,0.6871163214384729
gcag,2009-08,0.6221,2009-08-01,8,Monsoon,0.6602241672937542
GISTEMP,2009-09,0.71,2009-09-01,9,Post-Monsoon,0.6950374272248406
gcag,2009-09,0.6818,2009-09-01,9,Post-Monsoon,0.6838686680660621
GISTEMP,2009-10,0.66,2009-10-01,10,Post-Monsoon,0.6752346627589212
gcag,2009-10,0.6202,2009-10-01,10,Post-Monsoon,0.6594716622440493
GISTEMP,2009-11,0.79,2009-11-01,11,Post-Monsoon,0.7267218503703118
gcag,2009-11,0.7061,2009-11-01,11,Post-Monsoon,0.6934928115964989
GISTEMP,2009-12,0.67,2009-12-01,12,Winter,0.6791952156521052
gcag,2009-12,0.6402,2009-12-01,12,Winter,0.667392768030417
GISTEMP,2010-01,0.75,2010-01-01,1,Winter,0.7108796387975762
gcag,2010-01,0.7106,2010-01-01,1,Winter,0.6952750603984317
GISTEMP,2010-02,0.83,2010-02-01,2,Winter,0.7425640619430472
gcag,2010-02,0.7901,2010-02-01,2,Winter,0.7267614558992436
GISTEMP,2010-03,0.92,2010-03-01,3,Summer,0.7782090379817024
gcag,2010-03,0.8602,2010-03-01,3,Summer,0.7545249316804626
GISTEMP,2010-04,0.85,2010-04-01,4,Summer,0.7504851677294151
gcag,2010-04,0.8335,2010-04-01,4,Summer,0.7439502554556617
GISTEMP,2010-05,0.75,2010-05-01,5,Summer,0.7108796387975762
gcag,2010-05,0.7149,2010-05-01,5,Summer,0.6969780981425007
GISTEMP,2010-06,0.68,2010-06-01,6,Monsoon,0.6831557685452889
gcag,2010-06,0.645,2010-06-01,6,Monsoon,0.6692938334191454
GISTEMP,2010-07,0.63,2010-07-01,7,Monsoon,0.6633530040793696
gcag,2010-07,0.6174,2010-07-01,7,Monsoon,0.6583627074339579
GISTEMP,2010-08,0.67,2010-08-01,8,Monsoon,0.6791952156521052
gcag,2010-08,0.6146,2010-08-01,8,Monsoon,0.6572537526238663
GISTEMP,2010-09,0.63,2010-09-01,9,Post-Monsoon,0.6633530040793696
gcag,2010-09,0.5643,2010-09-01,9,Post-Monsoon,0.6373321715711514
GISTEMP,2010-10,0.71,2010-10-01,10,Post-Monsoon,0.6950374272248406
gcag,2010-10,0.6421,2010-10-01,10,Post-Monsoon,0.668145273080122
GISTEMP,2010-11,0.81,2010-11-01,11,Post-Monsoon,0.7346429561566795
gcag,2010-11,0.7346,2010-11-01,11,Post-Monsoon,0.704780387342073
GISTEMP,2010-12,0.45,2010-12-01,12,Winter,0.5920630520020596
gcag,2010-12,0.437,2010-12-01,12,Winter,0.5869143332409205
GISTEMP,2011-01,0.52,2011-01-01,1,Winter,0.6197869222543467
gcag,2011-01,0.4568,2011-01-01,1,Winter,0.5947562279694246
GISTEMP,2011-02,0.48,2011-02-01,2,Winter,0.6039447106816112
gcag,2011-02,0.4291,2011-02-01,2,Winter,0.5837854964553052
GISTEMP,2011-03,0.65,2011-03-01,3,Summer,0.6712741098657373
gcag,2011-03,0.5564,2011-03-01,3,Summer,0.6342033347855361
GISTEMP,2011-04,0.64,2011-04-01,4,Summer,0.6673135569725533
gcag,2011-04,0.6022,2011-04-01,4,Summer,0.6523426670363184
GISTEMP,2011-05,0.53,2011-05-01,5,Summer,0.6237474751475307
gcag,2011-05,0.4434,2011-05-01,5,Summer,0.5894490870925582
GISTEMP,2011-06,0.62,2011-06-01,6,Monsoon,0.6593924511861856
gcag,2011-06,0.5482,2011-06-01,6,Monsoon,0.6309556814131253
GISTEMP,2011-07,0.7,2011-07-01,7,Monsoon,0.6910768743316568
gcag,2011-07,0.6449,2011-07-01,7,Monsoon,0.6692542278902135
GISTEMP,2011-08,0.75,2011-08-01,8,Monsoon,0.7108796387975762
gcag,2011-08,0.651,2011-08-01,8,Monsoon,0.6716701651550557
GISTEMP,2011-09,0.56,2011-09-01,9,Post-Monsoon,0.6356291338270823
gcag,2011-09,0.5379,2011-09-01,9,Post-Monsoon,0.626876311933146
GISTEMP,2011-10,0.65,2011-10-01,10,Post-Monsoon,0.6712741098657373
gcag,2011-10,0.5763,2011-10-01,10,Post-Monsoon,0.6420848350429721
GISTEMP,2011-11,0.58,2011-11-01,11,Post-Monsoon,0.64355023961345
gcag,2011-11,0.5113,2011-11-01,11,Post-Monsoon,0.6163412412372768
GISTEMP,2011-12,0.59,2011-12-01,12,Winter,0.647510792506634
gcag,2011-12,0.4948,2011-12-01,12,Winter,0.6098063289635233
GISTEMP,2012-01,0.47,2012-01-01,1,Winter,0.5999841577884273
gcag,2012-01,0.3696,2012-01-01,1,Winter,0.560220206740861
GISTEMP,2012-02,0.49,2012-02-01,2,Winter,0.6079052635747951
gcag,2012-02,0.4647,2012-02-01,2,Winter,0.5978850647550398
GISTEMP,2012-03,0.56,2012-03-01,3,Summer,0.6356291338270823
gcag,2012-03,0.421,2012-03-01,3,Summer,0.5805774486118263
GISTEMP,2012-04,0.72,2012-04-01,4,Summer,0.6989979801180245
gcag,2012-04,0.6105,2012-04-01,4,Summer,0.655629925937661
GISTEMP,2012-05,0.78,2012-05-01,5,Summer,0.7227612974771279
gcag,2012-05,0.6589,2012-05-01,5,Summer,0.674799001940671
GISTEMP,2012-06,0.64,2012-06-01,6,Monsoon,0.6673135569725533
gcag,2012-06,0.6294,2012-06-01,6,Monsoon,0.6631153709057784
GISTEMP,2012-07,0.58,2012-07-01,7,Monsoon,0.64355023961345
gcag,2012-07,0.5678,2012-07-01,7,Monsoon,0.6387183650837657
GISTEMP,2012-08,0.66,2012-08-01,8,Monsoon,0.6752346627589212
gcag,2012-08,0.6449,2012-08-01,8,Monsoon,0.6692542278902135
GISTEMP,2012-09,0.72,2012-09-01,9,Post-Monsoon,0.6989979801180245
gcag,2012-09,0.6476,2012-09-01,9,Post-Monsoon,0.6703235771713731
GISTEMP,2012-10,0.79,2012-10-01,10,Post-Monsoon,0.7267218503703118
gcag,2012-10,0.7322,2012-10-01,10,Post-Monsoon,0.7038298546477089
GISTEMP,2012-11,0.78,2012-11-01,11,Post-Monsoon,0.7227612974771279
gcag,2012-11,0.721,2012-11-01,11,Post-Monsoon,0.6993940354073429
GISTEMP,2012-12,0.53,2012-12-01,12,Winter,0.6237474751475307
gcag,2012-12,0.4637,2012-12-01,12,Winter,0.5974890094657215
GISTEMP,2013-01,0.7,2013-01-01,1,Winter,0.6910768743316568
gcag,2013-01,0.6078,2013-01-01,1,Winter,0.6545605766565012
GISTEMP,2013-02,0.62,2013-02-01,2,Winter,0.6593924511861856
gcag,2013-02,0.5265,2013-02-01,2,Winter,0.6223612816349162
GISTEMP,2013-03,0.67,2013-03-01,3,Summer,0.6791952156521052
gcag,2013-03,0.5829,2013-03-01,3,Summer,0.6446987999524734
GISTEMP,2013-04,0.53,2013-04-01,4,Summer,0.6237474751475307
gcag,2013-04,0.5748,2013-04-01,4,Summer,0.6414907521089944
GISTEMP,2013-05,0.6,2013-05-01,5,Summer,0.6514713453998178
gcag,2013-05,0.5569,2013-05-01,5,Summer,0.6344013624301953
GISTEMP,2013-06,0.69,2013-06-01,6,Monsoon,0.6871163214384729
gcag,2013-06,0.6593,2013-06-01,6,Monsoon,0.6749574240563984
GISTEMP,2013-07,0.59,2013-07-01,7,Monsoon,0.647510792506634
gcag,2013-07,0.5892,2013-07-01,7,Monsoon,0.6471939482751793
GISTEMP,2013-08,0.7,2013-08-01,8,Monsoon,0.6910768743316568
gcag,2013-08,0.6352,2013-08-01,8,Monsoon,0.6654124915838252
GISTEMP,2013-09,0.76,2013-09-01,9,Post-Monsoon,0.7148401916907601
gcag,2013-09,0.7222,2013-09-01,9,Post-Monsoon,0.699869301754525
GISTEMP,2013-10,0.69,2013-10-01,10,Post-Monsoon,0.6871163214384729
gcag,2013-10,0.6504,2013-10-01,10,Post-Monsoon,0.6714325319814647
GISTEMP,2013-11,0.83,2013-11-01,11,Post-Monsoon,0.7425640619430472
gcag,2013-11,0.77,2013-11-01,11,Post-Monsoon,0.7188007445839439
GISTEMP,2013-12,0.7,2013-12-01,12,Winter,0.6910768743316568
gcag,2013-12,0.6076,2013-12-01,12,Winter,0.6544813655986376
GISTEMP,2014-01,0.76,2014-01-01,1,Winter,0.7148401916907601
gcag,2014-01,0.6696,2014-01-01,1,Winter,0.6790367935363777
GISTEMP,2014-02,0.55,2014-02-01,2,Winter,0.6316685809338984
gcag,2014-02,0.4908,2014-02-01,2,Winter,0.6082221078062497
GISTEMP,2014-03,0.78,2014-03-01,3,Summer,0.7227612974771279
gcag,2014-03,0.6945,2014-03-01,3,Summer,0.6888985702404056
GISTEMP,2014-04,0.8,2014-04-01,4,Summer,0.7306824032634957
gcag,2014-04,0.7363,2014-04-01,4,Summer,0.7054536813339143
GISTEMP,2014-05,0.86,2014-05-01,5,Summer,0.7544457206225991
gcag,2014-05,0.7371,2014-05-01,5,Summer,0.705770525565369
GISTEMP,2014-06,0.67,2014-06-01,6,Monsoon,0.6791952156521052
gcag,2014-06,0.6175,2014-06-01,6,Monsoon,0.6584023129628896
GISTEMP,2014-07,0.58,2014-07-01,7,Monsoon,0.64355023961345
gcag,2014-07,0.581,2014-07-01,7,Monsoon,0.6439462949027684
GISTEMP,2014-08,0.83,2014-08-01,8,Monsoon,0.7425640619430472
gcag,2014-08,0.7338,2014-08-01,8,Monsoon,0.7044635431106183
GISTEMP,2014-09,0.87,2014-09-01,9,Post-Monsoon,0.7584062735157828
gcag,2014-09,0.7568,2014-09-01,9,Post-Monsoon,0.7135728147649412
GISTEMP,2014-10,0.8,2014-10-01,10,Post-Monsoon,0.7306824032634957
gcag,2014-10,0.7424,2014-10-01,10,Post-Monsoon,0.7078696185987564
GISTEMP,2014-11,0.67,2014-11-01,11,Post-Monsoon,0.6791952156521052
gcag,2014-11,0.63,2014-11-01,11,Post-Monsoon,0.6633530040793696
GISTEMP,2014-12,0.78,2014-12-01,12,Winter,0.7227612974771279
gcag,2014-12,0.6848,2014-12-01,12,Winter,0.6850568339340172
GISTEMP,2015-01,0.87,2015-01-01,1,Winter,0.7584062735157828
gcag,2015-01,0.74,2015-01-01,1,Winter,0.7069190859043923
GISTEMP,2015-02,0.9,2015-02-01,2,Winter,0.7702879321953345
gcag,2015-02,0.7818,2015-02-01,2,Winter,0.7234741969979009
GISTEMP,2015-03,0.96,2015-03-01,3,Summer,0.794051249554438
gcag,2015-03,0.7953,2015-03-01,3,Summer,0.7288209434036992
GISTEMP,2015-04,0.75,2015-04-01,4,Summer,0.7108796387975762
gcag,2015-04,0.7009,2015-04-01,4,Summer,0.6914333240920434
GISTEMP,2015-05,0.79,2015-05-01,5,Summer,0.7267218503703118
gcag,2015-05,0.731,2015-05-01,5,Summer,0.7033545883005269
GISTEMP,2015-06,0.81,2015-06-01,6,Monsoon,0.7346429561566795
gcag,2015-06,0.7596,2015-06-01,6,Monsoon,0.7146817695750327
GISTEMP,2015-07,0.73,2015-07-01,7,Monsoon,0.7029585330112084
gcag,2015-07,0.7145,2015-07-01,7,Monsoon,0.6968196760267734
GISTEMP,2015-08,0.79,2015-08-01,8,Monsoon,0.7267218503703118
gcag,2015-08,0.7992,2015-08-01,8,Monsoon,0.730365559032041
GISTEMP,2015-09,0.85,2015-09-01,9,Post-Monsoon,0.7504851677294151
gcag,2015-09,0.8261,2015-09-01,9,Post-Monsoon,0.7410194463147056
GISTEMP,2015-10,1.09,2015-10-01,10,Post-Monsoon,0.8455384371658284
gcag,2015-10,1.0153,2015-10-01,10,Post-Monsoon,0.8159531070537448
GISTEMP,2015-11,1.06,2015-11-01,11,Post-Monsoon,0.8336567784862767
gcag,2015-11,0.996,2015-11-01,11,Post-Monsoon,0.8083092399698998
GISTEMP,2015-12,1.17,2015-12-01,12,Winter,0.8772228603112996
gcag,2015-12,1.0417,2015-12-01,12,Winter,0.8264089666917502
GISTEMP,2016-01,1.18,2016-01-01,1,Winter,0.8811834132044835
gcag,2016-01,1.0878,2016-01-01,1,Winter,0.8446671155293279
GISTEMP,2016-02,1.36,2016-02-01,2,Winter,0.9524733652817935
gcag,2016-02,1.2236,2016-02-01,2,Winter,0.8984514238187652
GISTEMP,2016-03,1.35,2016-03-01,3,Summer,0.9485128123886095
gcag,2016-03,1.1821,2016-03-01,3,Summer,0.8820151293120521
GISTEMP,2016-04,1.09,2016-04-01,4,Summer,0.8455384371658284
gcag,2016-04,1.0296,2016-04-01,4,Summer,0.8216166976909978
GISTEMP,2016-05,0.95,2016-05-01,5,Summer,0.790090696661254
gcag,2016-05,0.8805,2016-05-01,5,Summer,0.7625648540536258
GISTEMP,2016-06,0.8,2016-06-01,6,Monsoon,0.7306824032634957
gcag,2016-06,0.7771,2016-06-01,6,Monsoon,0.7216127371381046
GISTEMP,2016-07,0.84,2016-07-01,7,Monsoon,0.7465246148362312
gcag,2016-07,0.7777,2016-07-01,7,Monsoon,0.7218503703116956
GISTEMP,2016-08,1.02,2016-08-01,8,Monsoon,0.8178145669135412
gcag,2016-08,0.9486,2016-08-01,8,Monsoon,0.7895362192562083
GISTEMP,2016-09,0.9,2016-09-01,9,Post-Monsoon,0.7702879321953345
gcag,2016-09,0.8455,2016-09-01,9,Post-Monsoon,0.7487029189274824
GISTEMP,2016-10,0.88,2016-10-01,10,Post-Monsoon,0.7623668264089668
gcag,2016-10,0.819,2016-10-01,10,Post-Monsoon,0.738207453760545
GISTEMP,2016-11,0.92,2016-11-01,11,Post-Monsoon,0.7782090379817024
gcag,2016-11,0.8445,2016-11-01,11,Post-Monsoon,0.748306863638164
GISTEMP,2016-12,0.87,2016-12-01,12,Winter,0.7584062735157828
gcag,2016-12,0.7791,2016-12-01,12,Winter,0.7224048477167413
GISTEMP,2017-01,1.03,2017-01-01,1,Winter,0.8217751198067251
gcag,2017-01,0.952,2017-01-01,1,Winter,0.7908828072398908
GISTEMP,2017-02,1.14,2017-02-01,2,Winter,0.8653412016317479
gcag,2017-02,1.0671,2017-02-01,2,Winter,0.8364687710404374
GISTEMP,2017-03,1.16,2017-03-01,3,Summer,0.8732623074181156
gcag,2017-03,1.0646,2017-03-01,3,Summer,0.8354786328171413
GISTEMP,2017-04,0.94,2017-04-01,4,Summer,0.7861301437680701
gcag,2017-04,0.846,2017-04-01,4,Summer,0.7489009465721415
GISTEMP,2017-05,0.91,2017-05-01,5,Summer,0.7742484850885184
gcag,2017-05,0.7798,2017-05-01,5,Summer,0.7226820864192642
GISTEMP,2017-06,0.71,2017-06-01,6,Monsoon,0.6950374272248406
gcag,2017-06,0.6575,2017-06-01,6,Monsoon,0.6742445245356252
GISTEMP,2017-07,0.81,2017-07-01,7,Monsoon,0.7346429561566795
gcag,2017-07,0.8046,2017-07-01,7,Monsoon,0.7325042575943602
GISTEMP,2017-08,0.87,2017-08-01,8,Monsoon,0.7584062735157828
gcag,2017-08,0.811,2017-08-01,8,Monsoon,0.735039011445998
GISTEMP,2017-09,0.76,2017-09-01,9,Post-Monsoon,0.7148401916907601
gcag,2017-09,0.7293,2017-09-01,9,Post-Monsoon,0.7026812943086855
GISTEMP,2017-10,0.9,2017-10-01,10,Post-Monsoon,0.7702879321953345
gcag,2017-10,0.8095,2017-10-01,10,Post-Monsoon,0.7344449285120204
GISTEMP,2017-11,0.88,2017-11-01,11,Post-Monsoon,0.7623668264089668
gcag,2017-11,0.8059,2017-11-01,11,Post-Monsoon,0.7330191294704742
GISTEMP,2017-12,0.93,2017-12-01,12,Winter,0.7821695908748861
gcag,2017-12,0.8148,2017-12-01,12,Winter,0.7365440215454078
GISTEMP,2018-01,0.83,2018-01-01,1,Winter,0.7425640619430472
gcag,2018-01,0.7106,2018-01-01,1,Winter,0.6952750603984317
GISTEMP,2018-02,0.85,2018-02-01,2,Winter,0.7504851677294151
gcag,2018-02,0.7958,2018-02-01,2,Winter,0.7290189710483584
GISTEMP,2018-03,0.88,2018-03-01,3,Summer,0.7623668264089668
gcag,2018-03,0.7901,2018-03-01,3,Summer,0.7267614558992436
GISTEMP,2018-04,0.88,2018-04-01,4,Summer,0.7623668264089668
gcag,2018-04,0.8223,2018-04-01,4,Summer,0.7395144362152958
GISTEMP,2018-05,0.82,2018-05-01,5,Summer,0.7386035090498635
gcag,2018-05,0.7132,2018-05-01,5,Summer,0.6963048041506594
GISTEMP,2018-06,0.77,2018-06-01,6,Monsoon,0.7188007445839439
gcag,2018-06,0.7375,2018-06-01,6,Monsoon,0.7059289476810964
GISTEMP,2018-07,0.83,2018-07-01,7,Monsoon,0.7425640619430472
gcag,2018-07,0.7334,2018-07-01,7,Monsoon,0.704305120994891
GISTEMP,2018-08,0.76,2018-08-01,8,Monsoon,0.7148401916907601
gcag,2018-08,0.7347,2018-08-01,8,Monsoon,0.7048199928710048
GISTEMP,2018-09,0.8,2018-09-01,9,Post-Monsoon,0.7306824032634957
gcag,2018-09,0.6759,2018-09-01,9,Post-Monsoon,0.6815319418590836
GISTEMP,2018-10,1.01,2018-10-01,10,Post-Monsoon,0.8138540140203573
gcag,2018-10,0.8693,2018-10-01,10,Post-Monsoon,0.75812903481326
GISTEMP,2018-11,0.82,2018-11-01,11,Post-Monsoon,0.7386035090498635
gcag,2018-11,0.7448,2018-11-01,11,Post-Monsoon,0.7088201512931206
GISTEMP,2018-12,0.92,2018-12-01,12,Winter,0.7782090379817024
gcag,2018-12,0.8243,2018-12-01,12,Winter,0.7403065467939325
GISTEMP,2019-01,0.93,2019-01-01,1,Winter,0.7821695908748861
gcag,2019-01,0.7996,2019-01-01,1,Winter,0.7305239811477683
GISTEMP,2019-02,0.95,2019-02-01,2,Winter,0.790090696661254
gcag,2019-02,0.8442,2019-02-01,2,Winter,0.7481880470513684
GISTEMP,2019-03,1.17,2019-03-01,3,Summer,0.8772228603112996
gcag,2019-03,1.0757,2019-03-01,3,Summer,0.8398748465285755
GISTEMP,2019-04,1.01,2019-04-01,4,Summer,0.8138540140203573
gcag,2019-04,0.9388,2019-04-01,4,Summer,0.785654877420888
GISTEMP,2019-05,0.85,2019-05-01,5,Summer,0.7504851677294151
gcag,2019-05,0.7776,2019-05-01,5,Summer,0.7218107647827636
GISTEMP,2019-06,0.9,2019-06-01,6,Monsoon,0.7702879321953345
gcag,2019-06,0.8091,2019-06-01,6,Monsoon,0.734286506396293
GISTEMP,2019-07,0.94,2019-07-01,7,Monsoon,0.7861301437680701
gcag,2019-07,0.8572,2019-07-01,7,Monsoon,0.7533367658125075
GISTEMP,2019-08,0.95,2019-08-01,8,Monsoon,0.790090696661254
gcag,2019-08,0.8583,2019-08-01,8,Monsoon,0.7537724266307577
GISTEMP,2019-09,0.92,2019-09-01,9,Post-Monsoon,0.7782090379817024
gcag,2019-09,0.8027,2019-09-01,9,Post-Monsoon,0.7317517525446553
GISTEMP,2019-10,1.0,2019-10-01,10,Post-Monsoon,0.8098934611271735
gcag,2019-10,0.9556,2019-10-01,10,Post-Monsoon,0.7923086062814368
GISTEMP,2019-11,0.99,2019-11-01,11,Post-Monsoon,0.8059329082339896
gcag,2019-11,0.9372,2019-11-01,11,Post-Monsoon,0.7850211889579786
GISTEMP,2019-12,1.1,2019-12-01,12,Winter,0.8494989900590123
gcag,2019-12,1.0368,2019-12-01,12,Winter,0.82446829577409
GISTEMP,2020-01,1.17,2020-01-01,1,Winter,0.8772228603112996
gcag,2020-01,1.0695,2020-01-01,1,Winter,0.8374193037348014
GISTEMP,2020-02,1.24,2020-02-01,2,Winter,0.9049467305635868
gcag,2020-02,1.1134,2020-02-01,2,Winter,0.8548061309358786
GISTEMP,2020-03,1.17,2020-03-01,3,Summer,0.8772228603112996
gcag,2020-03,1.0944,2020-03-01,3,Summer,0.8472810804388293
GISTEMP,2020-04,1.12,2020-04-01,4,Summer,0.8574200958453803
gcag,2020-04,1.0627,2020-04-01,4,Summer,0.8347261277674363
GISTEMP,2020-05,1.01,2020-05-01,5,Summer,0.8138540140203573
gcag,2020-05,0.9079,2020-05-01,5,Summer,0.7734167689809498
GISTEMP,2020-06,0.91,2020-06-01,6,Monsoon,0.7742484850885184
gcag,2020-06,0.8251,2020-06-01,6,Monsoon,0.7406233910253872
GISTEMP,2020-07,0.89,2020-07-01,7,Monsoon,0.7663273793021506
gcag,2020-07,0.8161,2020-07-01,7,Monsoon,0.7370588934215218
GISTEMP,2020-08,0.86,2020-08-01,8,Monsoon,0.7544457206225991
gcag,2020-08,0.801,2020-08-01,8,Monsoon,0.7310784585528141
GISTEMP,2020-09,0.98,2020-09-01,9,Post-Monsoon,0.8019723553408056
gcag,2020-09,0.8671,2020-09-01,9,Post-Monsoon,0.7572577131767595
GISTEMP,2020-10,0.87,2020-10-01,10,Post-Monsoon,0.7584062735157828
gcag,2020-10,0.8107,2020-10-01,10,Post-Monsoon,0.7349201948592023
GISTEMP,2020-11,1.1,2020-11-01,11,Post-Monsoon,0.8494989900590123
gcag,2020-11,1.0142,2020-11-01,11,Post-Monsoon,0.8155174462354945
GISTEMP,2020-12,0.79,2020-12-01,12,Winter,0.7267218503703118
gcag,2020-12,0.693,2020-12-01,12,Winter,0.688304487306428
GISTEMP,2021-01,0.81,2021-01-01,1,Winter,0.7346429561566795
gcag,2021-01,0.7009,2021-01-01,1,Winter,0.6914333240920434
GISTEMP,2021-02,0.64,2021-02-01,2,Winter,0.6673135569725533
gcag,2021-02,0.5646,2021-02-01,2,Winter,0.6374509881579469
